0.848989156039343	0.0
0.8485438581231436	0.0
0.8479535070980634	0.0
0.8476597672108451	0.0
0.8470751307533114	0.0
0.8467842231502687	0.0
0.8436446602336007	0.0
0.8415652529034943	0.0
0.8359883326053457	0.0
0.8356030871893401	0.0
0.8303796363840837	0.0
0.8294190780741667	0.0
0.827529185271713	0.0
0.8262533507092649	0.0
0.8259086343174207	0.0
0.8222049987393667	0.0
0.821876084156292	0.0
0.821439486088184	0.0
0.8211134923213772	0.001
0.8192893205653969	0.0
0.8191832212816756	0.0
0.8179202389534105	0.001
0.817088558900063	0.001
0.8164701071779031	0.0
0.8163674693830222	0.001
0.8140405545195826	0.0
0.813642345351568	0.001
0.8095713878273874	0.002
0.8088179459799163	0.004
0.8074233660433507	0.005
0.8062333924286266	0.007
0.8038152913088042	0.012
0.8033751723912702	0.014
0.8027629353793231	0.01
0.8025019379687242	0.021
0.8015519868808039	0.025
0.8010384352110195	0.027
0.7982701908405054	0.029
0.7953540254981142	0.051
0.795036397299198	0.06
0.7930017609527298	0.088
0.7925394465925293	0.095
0.7911682755690012	0.11
0.7906413185236646	0.117
0.7900433050167187	0.117
0.789302033713053	0.132
0.7877674633941807	0.163
0.7876228468924161	0.13
0.7871187541093015	0.16
0.7862619827087794	0.175
0.7847846040233045	0.208
0.7839526412803414	0.221
0.7821796815846428	0.269
0.7801168741567697	0.331
0.7792028469723924	0.347
0.7784278433945727	0.33
0.777596885269703	0.334
0.776523508067664	0.401
0.7763356232802632	0.396
0.7740551945594877	0.454
0.7739338293739229	0.457
0.772850080138335	0.487
0.7724327193546414	0.503
0.7713698300485149	0.527
0.7637328159352215	0.695
0.7636798146716268	0.696
0.7635739242322546	0.679
0.7620032517522168	0.702
0.7614869326915107	0.704
0.7613840955445688	0.728
0.7612301048192069	0.725
0.7556029591652326	0.814
0.7523944069135937	0.877
0.751535025511589	0.872
0.7499339886458363	0.901
0.749320758029228	0.903
0.7492771533998666	0.897
0.7486262104120043	0.913
0.7473840743819781	0.915
0.7470874192841689	0.92
0.7462047032806165	0.924
0.7459961168771289	0.912
0.74313777126216	0.947
0.7381899140486566	0.962
0.7345872420463977	0.979
0.7329742406089144	0.98
0.7323874408107465	0.982
0.7311271382816067	0.978
0.7306226487244079	0.989
0.7305221896961867	0.986
0.7277669956782178	0.994
0.7201956538492635	0.992
0.7197940053953933	0.996
0.7195085701583246	0.998
0.7184348106539625	0.999
0.71650065512598	0.998
0.7136482231629928	0.998
0.711947902017962	0.998
0.7115421948780303	0.999
0.7106633032007866	0.999
0.7096975729735406	1.0
0.7085764402290122	0.999
0.7083593105056715	0.999
0.7065773691212259	1.0
0.7042973699231941	1.0
0.7038238516352716	1.0
0.7034430458367242	1.0
0.7013121224952106	1.0
