0.8453047168388471	0.002
0.8428219785368399	0.006
0.8311206454030649	0.016
0.8289119241154026	0.016
0.822523912694387	0.022
0.8164678123990016	0.041
0.8126002562312236	0.055
0.8070343016879062	0.068
0.8017300503611979	0.116
0.8000164390489207	0.11
0.7918253191373549	0.17
0.7902580114116683	0.179
0.7871896101105141	0.217
0.7856874336678947	0.23
0.7770914287405541	0.307
0.7691420319418913	0.41
0.766621456411221	0.455
0.7653838530273198	0.445
0.7629524390236527	0.477
0.7594103464621549	0.541
0.7582565286902718	0.525
0.7526773151764746	0.612
0.7494730689817531	0.655
0.7463690090660068	0.648
0.7433597197744362	0.695
0.7423768071214532	0.692
0.7394861553656653	0.738
0.7376057958856824	0.761
0.7366791608819931	0.776
0.7321754759278962	0.793
0.7262080758322708	0.836
0.7245702322352016	0.849
0.7237619251275954	0.891
0.7221660043282231	0.874
0.716787010242513	0.886
0.7145745401101842	0.898
0.7110022506559219	0.927
0.7103043546893405	0.931
0.7089245254552248	0.948
0.7068936238301736	0.958
0.7042554191204644	0.934
0.7023267765167636	0.953
0.7004391956043554	0.97
